ID	ERR1971003_profiled_metagenome	ERR1971004_profiled_metagenome	ERR1971005_profiled_metagenome	ERR1971006_profiled_metagenome	ERR1971007_profiled_metagenome	ERR1971008_profiled_metagenome	ERR1971009_profiled_metagenome	ERR1971010_profiled_metagenome	ERR1971011_profiled_metagenome	ERR1971012_profiled_metagenome	ERR1971013_profiled_metagenome	ERR1971014_profiled_metagenome	ERR1971015_profiled_metagenome	ERR1971016_profiled_metagenome	ERR1971017_profiled_metagenome	ERR1971018_profiled_metagenome	ERR1971019_profiled_metagenome	ERR1971020_profiled_metagenome	ERR1971021_profiled_metagenome	ERR1971022_profiled_metagenome	ERR1971023_profiled_metagenome	ERR1971024_profiled_metagenome	ERR1971025_profiled_metagenome	ERR1971026_profiled_metagenome	ERR1971027_profiled_metagenome	ERR1971028_profiled_metagenome	ERR1971029_profiled_metagenome	ERR1971030_profiled_metagenome	ERR1971031_profiled_metagenome
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri	0.0	0.0	0.0	0.0	0.07747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05367	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri|t__Lactobacillus_gasseri_unclassified	0.0	0.0	0.0	0.0	0.07747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05367	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	0.10505	1.0035	0.64825	0.69464	0.54814	0.33446	0.66919	0.21719	0.99356	1.37983	3.43515	0.01653	0.01215	0.02608	0.01026	0.00513	0.01433	0.05127	0.00967	0.24507	1.16814	2.01623	1.92196	0.99224	1.13227	1.05094	1.60065	1.73403	2.11476
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum|t__GCF_000203855	0.06338	0.90705	0.63755	0.69464	0.50026	0.12135	0.6061	0.15273	0.99356	1.29144	3.43515	0.0	0.0	0.0	0.0	0.0	0.0	0.05127	0.0	0.24507	1.16814	2.01623	1.92196	0.99224	1.13227	1.05094	1.60065	1.73403	2.11476
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum|t__Lactobacillus_plantarum_unclassified	0.04167	0.09645	0.0107	0.0	0.04788	0.21311	0.06309	0.06446	0.0	0.08838	0.0	0.01653	0.01215	0.02608	0.01026	0.00513	0.01433	0.0	0.00967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	0.0	0.0	0.0	0.0	0.0	0.39994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07733	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis|t__Lactobacillus_ruminis_unclassified	0.0	0.0	0.0	0.0	0.0	0.39994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07733	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	0.0	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei|t__Lactobacillus_sakei_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis	0.0	0.0	0.0	0.0	0.04083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis|t__GCF_000159435	0.0	0.0	0.0	0.0	0.04083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.00554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus	0.0	0.0	0.0	0.0	0.0	0.0	0.00554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus|t__Pediococcus_pentosaceus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.00554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.0	0.0	0.02755	0.01409	0.0	0.00184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.00068	0.0	0.0011	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0.0	0.0	0.02755	0.01409	0.0	0.00184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.00068	0.0	0.0011	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_carnosum	0.0	0.0	0.0	0.00806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_carnosum|t__Leuconostoc_carnosum_unclassified	0.0	0.0	0.0	0.00806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum|t__Leuconostoc_citreum_unclassified	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis|t__Leuconostoc_lactis_unclassified	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides|t__Leuconostoc_mesenteroides_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides	0.0	0.0	0.02755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides|t__Leuconostoc_pseudomesenteroides_unclassified	0.0	0.0	0.02755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_unclassified	0.0	0.0	0.0	0.00603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.09241	0.00138	0.34231	0.46921	0.57904	0.37523	0.05951	0.05645	1.46565	0.7703	0.0	0.05999	0.03167	0.27551	0.11532	0.32023	0.06383	0.02946	0.02914	0.0	0.11389	0.00161	0.0865	0.17916	0.40756	0.3494	0.02568	0.03245	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0.0	0.0	0.04558	0.0	0.06991	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.0	0.05294	0.0	0.07998	0.0	0.0	0.0	0.0	0.0	0.0	0.02355	0.0	0.12632	0.01474	0.0	0.0015	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0.0	0.0	0.04558	0.0	0.06991	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.0	0.05294	0.0	0.07998	0.0	0.0	0.0	0.0	0.0	0.0	0.02355	0.0	0.12632	0.01474	0.0	0.0015	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis|t__Lactococcus_lactis_unclassified	0.0	0.0	0.04558	0.0	0.06991	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.0	0.05294	0.0	0.07998	0.0	0.0	0.0	0.0	0.0	0.0	0.02355	0.0	0.12632	0.01474	0.0	0.0015	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0.09241	0.00138	0.29673	0.46921	0.50913	0.37523	0.05951	0.05645	1.46565	0.71237	0.0	0.05999	0.03167	0.22257	0.11532	0.24024	0.06383	0.02946	0.02914	0.0	0.11389	0.00161	0.06295	0.17916	0.28124	0.33467	0.02568	0.03095	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus|t__Streptococcus_anginosus_unclassified	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	0.00438	0.0	0.01204	0.03176	0.0	0.01926	0.0	0.01363	0.22694	0.04659	0.0	0.00209	0.0	0.0181	0.01183	0.0	0.00497	0.0	0.00239	0.0	0.00324	0.0	0.00495	0.01585	0.0	0.00573	0.0	0.00204	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis|t__Streptococcus_australis_unclassified	0.00438	0.0	0.01204	0.03176	0.0	0.01926	0.0	0.01363	0.22694	0.04659	0.0	0.00209	0.0	0.0181	0.01183	0.0	0.00497	0.0	0.00239	0.0	0.00324	0.0	0.00495	0.01585	0.0	0.00573	0.0	0.00204	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.0	0.0	0.00032	0.01214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii|t__GCF_000017005	0.0	0.0	0.00032	0.01214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.00262	0.00127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__Streptococcus_infantis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.00262	0.00127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	0.0	0.01561	0.0	0.0	0.0	0.00333	0.03107	0.0	0.0	0.0	0.0	0.00187	0.00932	0.0055	0.0	0.0	0.00246	0.0	0.00027	0.0	0.0	0.01267	0.0	0.0	0.0	0.00189	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae|t__Streptococcus_mitis_oralis_pneumoniae_unclassified	0.0	0.0	0.0	0.01561	0.0	0.0	0.0	0.00333	0.03107	0.0	0.0	0.0	0.0	0.00187	0.00932	0.0055	0.0	0.0	0.00246	0.0	0.00027	0.0	0.0	0.01267	0.0	0.0	0.0	0.00189	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.02522	0.0	0.03576	0.07223	0.08651	0.0	0.03837	0.01638	0.0448	0.17054	0.0	0.0128	0.00047	0.03712	0.01348	0.04828	0.0	0.01479	0.00398	0.0	0.00791	0.0	0.00425	0.01439	0.02625	0.0	0.01031	0.00494	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis|t__Streptococcus_parasanguinis_unclassified	0.02522	0.0	0.03576	0.07223	0.08651	0.0	0.03837	0.01638	0.0448	0.17054	0.0	0.0128	0.00047	0.03712	0.01348	0.04828	0.0	0.01479	0.00398	0.0	0.00791	0.0	0.00425	0.01439	0.02625	0.0	0.01031	0.00494	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.05953	0.00138	0.24063	0.29011	0.24287	0.00854	0.01859	0.02312	0.56847	0.41783	0.0	0.04397	0.0048	0.15254	0.06684	0.07448	0.00594	0.01396	0.01579	0.0	0.10016	0.0	0.05247	0.10756	0.10744	0.01611	0.01439	0.01608	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__Streptococcus_salivarius_unclassified	0.05953	0.00138	0.24063	0.29011	0.24287	0.00854	0.01859	0.02312	0.56847	0.41783	0.0	0.04397	0.0048	0.15254	0.06684	0.07448	0.00594	0.01396	0.01579	0.0	0.10016	0.0	0.05247	0.10756	0.10744	0.01611	0.01439	0.01608	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	0.00115	0.0	0.00202	0.01566	0.00655	0.0	0.00254	0.0	0.0073	0.00521	0.0	0.00113	0.0	0.00157	0.00429	0.00052	0.0	0.00071	0.00102	0.0	0.00147	0.0	0.00065	0.00426	0.00112	0.00061	0.00098	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis|t__Streptococcus_sanguinis_unclassified	0.00115	0.0	0.00202	0.01566	0.00655	0.0	0.00254	0.0	0.0073	0.00521	0.0	0.00113	0.0	0.00157	0.00429	0.00052	0.0	0.00071	0.00102	0.0	0.00147	0.0	0.00065	0.00426	0.00112	0.00061	0.00098	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.00214	0.0	0.00597	0.02113	0.17223	0.34743	0.0	0.0	0.55991	0.0722	0.0	0.0	0.02641	0.0049	0.0	0.11019	0.05293	0.0	0.0035	0.0	0.00084	0.00161	0.00063	0.02113	0.14643	0.31221	0.0	0.00456	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__Streptococcus_thermophilus_unclassified	0.00214	0.0	0.00597	0.02113	0.17223	0.34743	0.0	0.0	0.55991	0.0722	0.0	0.0	0.02641	0.0049	0.0	0.11019	0.05293	0.0	0.0035	0.0	0.00084	0.00161	0.00063	0.02113	0.14643	0.31221	0.0	0.00456	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.0	0.0	0.0	0.01055	0.0	0.0	0.0	0.0	0.01673	0.0	0.0	0.0	0.0	0.00399	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis|t__Streptococcus_vestibularis_unclassified	0.0	0.0	0.0	0.01055	0.0	0.0	0.0	0.0	0.01673	0.0	0.0	0.0	0.0	0.00399	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0
k__Bacteria|p__Firmicutes|c__Clostridia	34.26622	32.40051	47.61873	55.42011	39.83955	38.25856	67.54534	51.10887	56.29109	39.44801	7.21102	21.49136	25.69672	25.73251	32.71551	27.57556	24.43704	48.64495	36.64133	20.05407	32.14981	29.41852	29.11266	41.80075	41.82142	38.24819	46.11148	31.46399	24.93464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	34.26622	32.40051	47.61873	55.42011	39.83955	38.25856	67.54534	51.10887	56.29109	39.44801	7.21102	21.49136	25.69672	25.73251	32.71551	27.57556	24.43704	48.64495	36.64133	20.05407	32.14981	29.41852	29.11266	41.80075	41.82142	38.24819	46.11148	31.46399	24.93464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.01002	3.37269	2.31404	1.13972	2.52572	0.6169	2.18963	2.25687	3.0049	2.91083	6.76667	5.77103	5.202	6.43109	4.98648	3.35335	5.2339	6.71183	7.95415	18.95842	12.90584	22.28698	20.09751	11.57467	13.20826	12.16301	16.47463	18.50675	22.4247
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum|t__GCF_000398925	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname	0.0	0.0	0.0	0.0	0.01284	0.0	0.00172	0.0	0.0	0.0	0.0	0.00209	0.0	0.00317	0.00014	0.01676	0.00219	0.00296	0.00164	0.0	0.0	0.0	0.0	7e-05	0.00566	0.00218	0.0009	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118	0.0	0.0	0.0	0.0	0.01284	0.0	0.00172	0.0	0.0	0.0	0.0	0.00209	0.0	0.00317	0.00014	0.01676	0.00219	0.00296	0.00164	0.0	0.0	0.0	0.0	7e-05	0.00566	0.00218	0.0009	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118|t__GCF_000313565	0.0	0.0	0.0	0.0	0.01284	0.0	0.00172	0.0	0.0	0.0	0.0	0.00209	0.0	0.00317	0.00014	0.01676	0.00219	0.00296	0.00164	0.0	0.0	0.0	0.0	7e-05	0.00566	0.00218	0.0009	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1.01002	3.37269	2.31404	1.13972	2.51288	0.6169	2.18768	2.25687	3.0049	2.91083	6.76667	5.76895	5.202	6.42791	4.98634	3.33659	5.23172	6.70887	7.95251	18.95842	12.90584	22.28698	20.09751	11.5746	13.2026	12.16083	16.47373	18.50675	22.4247
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme	0.00613	0.0	0.00238	0.0	0.0296	0.02206	0.02305	0.01373	0.0	0.0	0.0	0.00413	0.00113	0.01066	0.00123	0.02307	0.00897	0.01559	0.00929	0.0	0.00054	0.0	0.00069	0.0	0.0089	0.00498	0.00988	0.00094	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme|t__GCF_000158075	0.00613	0.0	0.00238	0.0	0.0296	0.02206	0.02305	0.01373	0.0	0.0	0.0	0.00413	0.00113	0.01066	0.00123	0.02307	0.00897	0.01559	0.00929	0.0	0.00054	0.0	0.00069	0.0	0.0089	0.00498	0.00988	0.00094	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	0.5154	0.0	0.02243	0.28075	0.01128	0.00136	0.33033	0.03973	0.0012	0.0	0.0	0.3623	0.00052	0.01959	0.39442	0.01332	0.00219	0.23865	0.02541	0.0	0.2016	0.0	0.00456	0.17599	0.00358	0.0018	0.14935	0.00444	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae|t__Clostridium_bolteae_unclassified	0.0	0.0	0.02243	0.0	0.01128	0.00136	0.0	0.03973	0.0012	0.0	0.0	0.0	0.00052	0.01959	0.0	0.01332	0.00219	0.0	0.02541	0.0	0.0	0.0	0.00456	0.0	0.00358	0.0018	0.0	0.00444	0.0
